frame_idx,original_frame_idx,frame_name,timestamp,action,object,mark,segment_no,segment_start_idx,segment_end_idx,segment_start,segment_end
1790,2412,20260316_123303_675222.jpg,20260316_123303_675222,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1791,2413,20260316_123303_703674.jpg,20260316_123303_703674,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1792,2414,20260316_123303_736586.jpg,20260316_123303_736586,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1793,2415,20260316_123303_773681.jpg,20260316_123303_773681,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1794,2416,20260316_123303_800609.jpg,20260316_123303_800609,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1795,2417,20260316_123303_843505.jpg,20260316_123303_843505,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1796,2418,20260316_123303_879411.jpg,20260316_123303_879411,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1797,2419,20260316_123303_916823.jpg,20260316_123303_916823,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1798,2420,20260316_123303_946743.jpg,20260316_123303_946743,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1799,2421,20260316_123303_974075.jpg,20260316_123303_974075,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1800,2422,20260316_123304_008493.jpg,20260316_123304_008493,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1801,2423,20260316_123304_043714.jpg,20260316_123304_043714,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1802,2424,20260316_123304_070638.jpg,20260316_123304_070638,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1803,2425,20260316_123304_104550.jpg,20260316_123304_104550,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1804,2426,20260316_123304_138986.jpg,20260316_123304_138986,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1805,2427,20260316_123304_167903.jpg,20260316_123304_167903,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1806,2428,20260316_123304_196825.jpg,20260316_123304_196825,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1807,2429,20260316_123304_243700.jpg,20260316_123304_243700,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1808,2430,20260316_123304_275616.jpg,20260316_123304_275616,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1809,2431,20260316_123304_315032.jpg,20260316_123304_315032,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1810,2432,20260316_123304_346470.jpg,20260316_123304_346470,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1811,2433,20260316_123304_377394.jpg,20260316_123304_377394,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1812,2434,20260316_123304_415297.jpg,20260316_123304_415297,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1813,2435,20260316_123304_440184.jpg,20260316_123304_440184,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1814,2436,20260316_123304_474607.jpg,20260316_123304_474607,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1815,2437,20260316_123304_500585.jpg,20260316_123304_500585,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1816,2438,20260316_123304_535500.jpg,20260316_123304_535500,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1817,2439,20260316_123304_568416.jpg,20260316_123304_568416,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1818,2440,20260316_123304_600325.jpg,20260316_123304_600325,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1819,2441,20260316_123304_653697.jpg,20260316_123304_653697,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1820,2442,20260316_123304_683627.jpg,20260316_123304_683627,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1821,2443,20260316_123304_712082.jpg,20260316_123304_712082,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1822,2444,20260316_123304_742571.jpg,20260316_123304_742571,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1823,2445,20260316_123304_778486.jpg,20260316_123304_778486,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1824,2446,20260316_123304_806919.jpg,20260316_123304_806919,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1825,2447,20260316_123304_836360.jpg,20260316_123304_836360,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1826,2448,20260316_123304_872532.jpg,20260316_123304_872532,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1827,2449,20260316_123304_903962.jpg,20260316_123304_903962,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1828,2450,20260316_123304_936876.jpg,20260316_123304_936876,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1829,2451,20260316_123304_968790.jpg,20260316_123304_968790,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1830,2452,20260316_123304_998710.jpg,20260316_123304_998710,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1831,2453,20260316_123305_044106.jpg,20260316_123305_044106,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1832,2454,20260316_123305_076026.jpg,20260316_123305_076026,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1833,2455,20260316_123305_113356.jpg,20260316_123305_113356,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1834,2456,20260316_123305_143263.jpg,20260316_123305_143263,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1835,2457,20260316_123305_176691.jpg,20260316_123305_176691,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1836,2458,20260316_123305_207433.jpg,20260316_123305_207433,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1837,2459,20260316_123305_239358.jpg,20260316_123305_239358,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1838,2460,20260316_123305_270956.jpg,20260316_123305_270956,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1839,2461,20260316_123305_304433.jpg,20260316_123305_304433,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1840,2462,20260316_123305_336489.jpg,20260316_123305_336489,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1841,2463,20260316_123305_368553.jpg,20260316_123305_368553,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1842,2464,20260316_123305_400923.jpg,20260316_123305_400923,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1843,2465,20260316_123305_449264.jpg,20260316_123305_449264,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1844,2466,20260316_123305_479706.jpg,20260316_123305_479706,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1845,2467,20260316_123305_509633.jpg,20260316_123305_509633,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1846,2468,20260316_123305_550536.jpg,20260316_123305_550536,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1847,2469,20260316_123305_579468.jpg,20260316_123305_579468,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1848,2470,20260316_123305_609398.jpg,20260316_123305_609398,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1849,2471,20260316_123305_644303.jpg,20260316_123305_644303,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1850,2472,20260316_123305_674747.jpg,20260316_123305_674747,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1851,2473,20260316_123305_707656.jpg,20260316_123305_707656,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1852,2474,20260316_123305_739614.jpg,20260316_123305_739614,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1853,2475,20260316_123305_774526.jpg,20260316_123305_774526,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1854,2476,20260316_123305_818205.jpg,20260316_123305_818205,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1855,2477,20260316_123305_849583.jpg,20260316_123305_849583,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1856,2478,20260316_123305_884492.jpg,20260316_123305_884492,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1857,2479,20260316_123305_934098.jpg,20260316_123305_934098,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1858,2480,20260316_123305_960629.jpg,20260316_123305_960629,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1859,2481,20260316_123305_987586.jpg,20260316_123305_987586,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1860,2482,20260316_123306_011519.jpg,20260316_123306_011519,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1861,2483,20260316_123306_040457.jpg,20260316_123306_040457,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1862,2484,20260316_123306_073570.jpg,20260316_123306_073570,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1863,2485,20260316_123306_103424.jpg,20260316_123306_103424,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1864,2486,20260316_123306_132180.jpg,20260316_123306_132180,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1865,2487,20260316_123306_164333.jpg,20260316_123306_164333,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1866,2488,20260316_123306_215227.jpg,20260316_123306_215227,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1867,2489,20260316_123306_246173.jpg,20260316_123306_246173,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1868,2490,20260316_123306_280981.jpg,20260316_123306_280981,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1869,2491,20260316_123306_315410.jpg,20260316_123306_315410,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1870,2492,20260316_123306_345850.jpg,20260316_123306_345850,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1871,2493,20260316_123306_377275.jpg,20260316_123306_377275,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1872,2494,20260316_123306_408157.jpg,20260316_123306_408157,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1873,2495,20260316_123306_444069.jpg,20260316_123306_444069,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1874,2496,20260316_123306_469465.jpg,20260316_123306_469465,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1875,2497,20260316_123306_500415.jpg,20260316_123306_500415,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1876,2498,20260316_123306_534892.jpg,20260316_123306_534892,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1877,2499,20260316_123306_566340.jpg,20260316_123306_566340,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1878,2500,20260316_123306_612223.jpg,20260316_123306_612223,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1879,2501,20260316_123306_656129.jpg,20260316_123306_656129,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1880,2502,20260316_123306_683057.jpg,20260316_123306_683057,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1881,2503,20260316_123306_715993.jpg,20260316_123306_715993,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1882,2504,20260316_123306_745954.jpg,20260316_123306_745954,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1883,2505,20260316_123306_772491.jpg,20260316_123306_772491,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1884,2506,20260316_123306_806925.jpg,20260316_123306_806925,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1885,2507,20260316_123306_841603.jpg,20260316_123306_841603,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1886,2508,20260316_123306_873524.jpg,20260316_123306_873524,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1887,2509,20260316_123306_902113.jpg,20260316_123306_902113,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1888,2510,20260316_123306_932033.jpg,20260316_123306_932033,background,none,none,38,2378,2510,20260316_123302_536959,20260316_123306_932033
1889,2511,20260316_123306_978906.jpg,20260316_123306_978906,take,lock,from table,39,2511,2528,20260316_123306_978906,20260316_123307_544977
1890,2512,20260316_123307_012816.jpg,20260316_123307_012816,take,lock,from table,39,2511,2528,20260316_123306_978906,20260316_123307_544977
1891,2513,20260316_123307_049278.jpg,20260316_123307_049278,take,lock,from table,39,2511,2528,20260316_123306_978906,20260316_123307_544977
1892,2514,20260316_123307_084452.jpg,20260316_123307_084452,take,lock,from table,39,2511,2528,20260316_123306_978906,20260316_123307_544977
1893,2515,20260316_123307_112385.jpg,20260316_123307_112385,take,lock,from table,39,2511,2528,20260316_123306_978906,20260316_123307_544977
1894,2516,20260316_123307_144815.jpg,20260316_123307_144815,take,lock,from table,39,2511,2528,20260316_123306_978906,20260316_123307_544977
1895,2517,20260316_123307_176740.jpg,20260316_123307_176740,take,lock,from table,39,2511,2528,20260316_123306_978906,20260316_123307_544977
