condition,participant,seed,label_space,true_id,sample_name,predicted_id,stage_id,run
S9,A,1,tier3,2,sample_000076,15,2,run_13
S9,A,1,tier3,7,sample_000077,15,2,run_13
S9,A,1,tier3,8,sample_000078,15,2,run_13
S9,A,1,tier3,13,sample_000079,9,2,run_13
S9,A,1,tier3,16,sample_000081,15,2,run_13
S9,A,1,tier3,1,sample_000083,15,2,run_13
S9,A,1,tier3,7,sample_000084,16,2,run_13
S9,A,1,tier3,8,sample_000085,15,2,run_13
S9,A,1,tier3,3,sample_000086,15,2,run_13
S9,A,1,tier3,14,sample_000087,13,2,run_13
S9,A,1,tier3,18,sample_000089,9,2,run_14
S9,A,1,tier3,2,sample_000090,10,2,run_14
S9,A,1,tier3,7,sample_000091,9,2,run_14
S9,A,1,tier3,8,sample_000092,3,2,run_14
S9,A,1,tier3,13,sample_000093,9,2,run_14
S9,A,1,tier3,1,sample_000097,15,2,run_14
S9,A,1,tier3,7,sample_000098,16,2,run_14
S9,A,1,tier3,8,sample_000099,15,2,run_14
S9,A,1,tier3,14,sample_000101,16,2,run_14
S9,A,1,tier3,18,sample_000103,9,2,run_15
S9,A,1,tier3,7,sample_000105,18,2,run_15
S9,A,1,tier3,13,sample_000107,9,2,run_15
S9,A,1,tier3,1,sample_000108,15,2,run_15
S9,A,1,tier3,1,sample_000111,16,2,run_15
S9,A,1,tier3,7,sample_000112,25,2,run_15
S9,A,1,tier3,8,sample_000113,11,2,run_15
S9,A,1,tier3,3,sample_000114,30,2,run_15
S9,A,1,tier3,14,sample_000115,10,2,run_15
S9,A,1,tier3,21,sample_000117,15,3,run_15
S9,A,1,tier3,20,sample_000118,23,3,run_15
S9,A,1,tier3,22,sample_000119,27,3,run_15
S9,A,1,tier3,24,sample_000120,23,3,run_15
S9,A,1,tier3,17,sample_000122,16,3,run_15
S9,A,1,tier3,4,sample_000123,6,3,run_15
S9,A,1,tier3,19,sample_000124,15,3,run_15
S9,A,1,tier3,11,sample_000125,2,3,run_15
S9,A,1,tier3,5,sample_000126,16,3,run_15
S9,A,1,tier3,28,sample_000127,13,1,run_16
S9,A,1,tier3,15,sample_000128,10,1,run_16
S9,A,1,tier3,30,sample_000130,6,1,run_16
S9,A,1,tier3,9,sample_000131,17,1,run_16
S9,A,1,tier3,26,sample_000132,25,1,run_16
S9,A,1,tier3,27,sample_000134,20,1,run_16
S9,A,1,tier3,29,sample_000135,20,1,run_16
S9,A,1,tier3,6,sample_000136,15,1,run_16
S9,A,1,tier3,0,sample_000137,3,1,run_16
S9,A,1,tier3,18,sample_000138,16,2,run_16
S9,A,1,tier3,2,sample_000139,16,2,run_16
S9,A,1,tier3,7,sample_000140,15,2,run_16
S9,A,1,tier3,8,sample_000141,15,2,run_16
S9,A,1,tier3,13,sample_000142,9,2,run_16
S9,A,1,tier3,16,sample_000144,15,2,run_16
S9,A,1,tier3,1,sample_000146,15,2,run_16
S9,A,1,tier3,7,sample_000147,15,2,run_16
S9,A,1,tier3,8,sample_000148,15,2,run_16
S9,A,1,tier3,14,sample_000150,10,2,run_16
S9,A,1,tier3,18,sample_000152,9,2,run_17
S9,A,1,tier3,2,sample_000153,10,2,run_17
S9,A,1,tier3,7,sample_000154,16,2,run_17
S9,A,1,tier3,8,sample_000155,3,2,run_17
S9,A,1,tier3,13,sample_000156,9,2,run_17
S9,A,1,tier3,1,sample_000160,16,2,run_17
S9,A,1,tier3,7,sample_000161,16,2,run_17
S9,A,1,tier3,8,sample_000162,15,2,run_17
S9,A,1,tier3,3,sample_000163,15,2,run_17
S9,A,1,tier3,14,sample_000164,16,2,run_17
S9,A,1,tier3,18,sample_000166,9,2,run_19
S9,A,1,tier3,2,sample_000167,15,2,run_19
S9,A,1,tier3,7,sample_000168,16,2,run_19
S9,A,1,tier3,8,sample_000169,15,2,run_19
S9,A,1,tier3,13,sample_000170,9,2,run_19
S9,A,1,tier3,1,sample_000171,16,2,run_19
S9,A,1,tier3,1,sample_000174,16,2,run_19
S9,A,1,tier3,7,sample_000175,2,2,run_19
S9,A,1,tier3,8,sample_000176,30,2,run_19
S9,A,1,tier3,3,sample_000177,2,2,run_19
S9,A,1,tier3,14,sample_000178,10,2,run_19
S9,A,1,tier3,19,sample_000181,10,3,run_19
S9,A,1,tier3,11,sample_000182,2,3,run_19
S9,A,1,tier3,21,sample_000183,6,3,run_19
S9,A,1,tier3,20,sample_000184,23,3,run_19
S9,A,1,tier3,22,sample_000185,20,3,run_19
S9,A,1,tier3,24,sample_000186,17,3,run_19
S9,A,1,tier3,17,sample_000188,18,3,run_19
S9,A,1,tier3,4,sample_000189,6,3,run_19
S9,A,1,tier3,18,sample_000190,16,2,run_2
S9,A,1,tier3,2,sample_000191,16,2,run_2
S9,A,1,tier3,7,sample_000192,16,2,run_2
S9,A,1,tier3,8,sample_000193,15,2,run_2
S9,A,1,tier3,13,sample_000194,9,2,run_2
S9,A,1,tier3,1,sample_000198,15,2,run_2
S9,A,1,tier3,7,sample_000199,2,2,run_2
S9,A,1,tier3,8,sample_000200,3,2,run_2
S9,A,1,tier3,3,sample_000201,15,2,run_2
S9,A,1,tier3,14,sample_000202,13,2,run_2
S9,A,1,tier3,30,sample_000204,6,1,run_20
S9,A,1,tier3,9,sample_000205,10,1,run_20
S9,A,1,tier3,28,sample_000206,13,1,run_20
S9,A,1,tier3,29,sample_000207,9,1,run_20
S9,A,1,tier3,27,sample_000208,20,1,run_20
S9,A,1,tier3,26,sample_000210,25,1,run_20
S9,A,1,tier3,6,sample_000211,15,1,run_20
S9,A,1,tier3,15,sample_000212,1,1,run_20
S9,A,1,tier3,0,sample_000214,3,1,run_20
S9,A,1,tier3,18,sample_000215,16,2,run_20
S9,A,1,tier3,2,sample_000216,16,2,run_20
S9,A,1,tier3,7,sample_000217,18,2,run_20
S9,A,1,tier3,8,sample_000218,3,2,run_20
S9,A,1,tier3,13,sample_000219,9,2,run_20
S9,A,1,tier3,1,sample_000223,18,2,run_20
S9,A,1,tier3,7,sample_000224,16,2,run_20
S9,A,1,tier3,8,sample_000225,3,2,run_20
S9,A,1,tier3,14,sample_000226,10,2,run_20
S9,A,1,tier3,18,sample_000228,16,2,run_21
S9,A,1,tier3,2,sample_000229,16,2,run_21
S9,A,1,tier3,7,sample_000230,15,2,run_21
S9,A,1,tier3,8,sample_000231,15,2,run_21
S9,A,1,tier3,14,sample_000232,10,2,run_21
S9,A,1,tier3,18,sample_000234,9,2,run_22
S9,A,1,tier3,7,sample_000236,15,2,run_22
S9,A,1,tier3,8,sample_000237,15,2,run_22
S9,A,1,tier3,14,sample_000238,16,2,run_22
S9,A,1,tier3,18,sample_000240,9,2,run_23
S9,A,1,tier3,7,sample_000242,1,2,run_23
S9,A,1,tier3,8,sample_000243,3,2,run_23
S9,A,1,tier3,13,sample_000244,8,2,run_23
S9,A,1,tier3,1,sample_000248,15,2,run_23
S9,A,1,tier3,7,sample_000249,16,2,run_23
S9,A,1,tier3,8,sample_000250,15,2,run_23
S9,A,1,tier3,13,sample_000251,9,2,run_23
S9,A,1,tier3,13,sample_000254,10,2,run_23
S9,A,1,tier3,7,sample_000256,1,2,run_23
S9,A,1,tier3,8,sample_000257,3,2,run_23
S9,A,1,tier3,14,sample_000259,23,2,run_23
S9,A,1,tier3,18,sample_000261,9,2,run_24
S9,A,1,tier3,2,sample_000262,16,2,run_24
S9,A,1,tier3,7,sample_000263,15,2,run_24
S9,A,1,tier3,8,sample_000264,15,2,run_24
S9,A,1,tier3,14,sample_000265,25,2,run_24
S9,A,1,tier3,24,sample_000267,10,3,run_24
S9,A,1,tier3,22,sample_000268,25,3,run_24
S9,A,1,tier3,20,sample_000269,10,3,run_24
S9,A,1,tier3,21,sample_000270,10,3,run_24
S9,A,1,tier3,19,sample_000271,16,3,run_24
S9,A,1,tier3,11,sample_000272,1,3,run_24
S9,A,1,tier3,5,sample_000273,6,3,run_24
S9,A,1,tier3,30,sample_000274,21,1,run_25
S9,A,1,tier3,28,sample_000276,10,1,run_25
S9,A,1,tier3,29,sample_000277,20,1,run_25
S9,A,1,tier3,27,sample_000278,13,1,run_25
S9,A,1,tier3,25,sample_000279,10,1,run_25
S9,A,1,tier3,26,sample_000280,16,1,run_25
S9,A,1,tier3,6,sample_000281,21,1,run_25
S9,A,1,tier3,15,sample_000282,1,1,run_25
S9,A,1,tier3,0,sample_000284,3,1,run_25
S9,A,1,tier3,18,sample_000285,25,2,run_25
S9,A,1,tier3,7,sample_000287,1,2,run_25
S9,A,1,tier3,8,sample_000288,3,2,run_25
S9,A,1,tier3,13,sample_000289,9,2,run_25
S9,A,1,tier3,1,sample_000290,15,2,run_25
S9,A,1,tier3,13,sample_000292,16,2,run_25
S9,A,1,tier3,1,sample_000293,15,2,run_25
S9,A,1,tier3,7,sample_000294,22,2,run_25
S9,A,1,tier3,8,sample_000295,15,2,run_25
S9,A,1,tier3,14,sample_000296,10,2,run_25
S9,A,1,tier3,18,sample_000298,9,2,run_26
S9,A,1,tier3,2,sample_000299,17,2,run_26
S9,A,1,tier3,7,sample_000300,10,2,run_26
S9,A,1,tier3,8,sample_000301,0,2,run_26
S9,A,1,tier3,13,sample_000302,9,2,run_26
S9,A,1,tier3,16,sample_000304,15,2,run_26
S9,A,1,tier3,7,sample_000307,18,2,run_26
S9,A,1,tier3,8,sample_000308,3,2,run_26
S9,A,1,tier3,14,sample_000309,28,2,run_26
S9,A,1,tier3,18,sample_000311,9,2,run_27
S9,A,1,tier3,2,sample_000312,15,2,run_27
S9,A,1,tier3,7,sample_000313,16,2,run_27
S9,A,1,tier3,8,sample_000314,15,2,run_27
S9,A,1,tier3,14,sample_000315,9,2,run_27
S9,A,1,tier3,18,sample_000317,10,2,run_28
S9,A,1,tier3,2,sample_000318,16,2,run_28
S9,A,1,tier3,7,sample_000319,15,2,run_28
S9,A,1,tier3,8,sample_000320,15,2,run_28
S9,A,1,tier3,13,sample_000321,9,2,run_28
S9,A,1,tier3,1,sample_000325,2,2,run_28
S9,A,1,tier3,7,sample_000326,18,2,run_28
S9,A,1,tier3,8,sample_000327,15,2,run_28
S9,A,1,tier3,3,sample_000328,30,2,run_28
S9,A,1,tier3,14,sample_000329,28,2,run_28
S9,A,1,tier3,21,sample_000331,25,3,run_28
S9,A,1,tier3,17,sample_000332,1,3,run_28
S9,A,1,tier3,4,sample_000333,15,3,run_28
S9,A,1,tier3,11,sample_000335,6,3,run_28
S9,A,1,tier3,20,sample_000336,23,3,run_28
S9,A,1,tier3,22,sample_000337,20,3,run_28
S9,A,1,tier3,24,sample_000338,10,3,run_28
S9,A,1,tier3,5,sample_000340,6,3,run_28
S9,A,1,tier3,18,sample_000341,13,2,run_5
S9,A,1,tier3,2,sample_000342,16,2,run_5
S9,A,1,tier3,7,sample_000343,15,2,run_5
S9,A,1,tier3,8,sample_000344,3,2,run_5
S9,A,1,tier3,13,sample_000345,10,2,run_5
S9,A,1,tier3,1,sample_000349,16,2,run_5
S9,A,1,tier3,7,sample_000350,16,2,run_5
S9,A,1,tier3,8,sample_000351,15,2,run_5
S9,A,1,tier3,3,sample_000352,15,2,run_5
S9,A,1,tier3,14,sample_000353,16,2,run_5
S9,A,1,tier3,18,sample_000355,1,2,run_6
S9,A,1,tier3,2,sample_000356,1,2,run_6
S9,A,1,tier3,7,sample_000357,1,2,run_6
S9,A,1,tier3,8,sample_000358,0,2,run_6
S9,A,1,tier3,13,sample_000359,10,2,run_6
S9,A,1,tier3,1,sample_000360,15,2,run_6
S9,A,1,tier3,1,sample_000363,15,2,run_6
S9,A,1,tier3,7,sample_000364,15,2,run_6
S9,A,1,tier3,8,sample_000365,15,2,run_6
S9,A,1,tier3,14,sample_000367,16,2,run_6
S9,A,1,tier3,22,sample_000370,10,3,run_6
S9,A,1,tier3,20,sample_000371,16,3,run_6
S9,A,1,tier3,24,sample_000372,23,3,run_6
S9,A,1,tier3,17,sample_000374,9,3,run_6
S9,A,1,tier3,4,sample_000375,15,3,run_6
S9,A,1,tier3,19,sample_000376,1,3,run_6
S9,A,1,tier3,5,sample_000378,16,3,run_6
S9,A,1,tier3,9,sample_000380,10,1,run_7
S9,A,1,tier3,28,sample_000381,16,1,run_7
S9,A,1,tier3,26,sample_000382,16,1,run_7
S9,A,1,tier3,27,sample_000383,23,1,run_7
S9,A,1,tier3,29,sample_000384,10,1,run_7
S9,A,1,tier3,25,sample_000385,10,1,run_7
S9,A,1,tier3,15,sample_000386,1,1,run_7
S9,A,1,tier3,12,sample_000387,25,1,run_7
S9,A,1,tier3,6,sample_000388,21,1,run_7
S9,A,1,tier3,0,sample_000389,1,1,run_7
S9,A,1,tier3,18,sample_000390,9,2,run_7
S9,A,1,tier3,7,sample_000392,1,2,run_7
S9,A,1,tier3,13,sample_000394,9,2,run_7
S9,A,1,tier3,16,sample_000396,15,2,run_7
S9,A,1,tier3,1,sample_000398,16,2,run_7
S9,A,1,tier3,7,sample_000399,16,2,run_7
S9,A,1,tier3,8,sample_000400,15,2,run_7
S9,A,1,tier3,14,sample_000402,9,2,run_7
S9,A,1,tier3,18,sample_000404,9,2,run_8
S9,A,1,tier3,2,sample_000405,16,2,run_8
S9,A,1,tier3,7,sample_000406,15,2,run_8
S9,A,1,tier3,8,sample_000407,15,2,run_8
S9,A,1,tier3,13,sample_000408,0,2,run_8
S9,A,1,tier3,16,sample_000410,15,2,run_8
S9,A,1,tier3,1,sample_000412,16,2,run_8
S9,A,1,tier3,7,sample_000413,15,2,run_8
S9,A,1,tier3,8,sample_000414,15,2,run_8
S9,A,1,tier3,3,sample_000415,15,2,run_8
S9,A,1,tier3,14,sample_000416,28,2,run_8
S9,A,1,tier3,2,sample_000419,16,2,run_9
S9,A,1,tier3,7,sample_000420,16,2,run_9
S9,A,1,tier3,8,sample_000421,15,2,run_9
S9,A,1,tier3,13,sample_000422,25,2,run_9
S9,A,1,tier3,1,sample_000423,16,2,run_9
S9,A,1,tier3,1,sample_000426,15,2,run_9
S9,A,1,tier3,7,sample_000427,15,2,run_9
S9,A,1,tier3,8,sample_000428,15,2,run_9
S9,A,1,tier3,3,sample_000429,15,2,run_9
S9,A,1,tier3,14,sample_000430,16,2,run_9
S10,A,1,tier3,28,sample_000001,20,1,run_1
S10,A,1,tier3,29,sample_000002,10,1,run_1
S10,A,1,tier3,25,sample_000003,16,1,run_1
S10,A,1,tier3,27,sample_000004,23,1,run_1
S10,A,1,tier3,30,sample_000005,2,1,run_1
S10,A,1,tier3,9,sample_000006,10,1,run_1
S10,A,1,tier3,15,sample_000008,1,1,run_1
S10,A,1,tier3,6,sample_000010,21,1,run_1
S10,A,1,tier3,0,sample_000011,3,1,run_1
S10,A,1,tier3,18,sample_000012,20,2,run_1
S10,A,1,tier3,2,sample_000013,16,2,run_1
S10,A,1,tier3,7,sample_000014,8,2,run_1
S10,A,1,tier3,13,sample_000016,10,2,run_1
S10,A,1,tier3,1,sample_000017,20,2,run_1
S10,A,1,tier3,1,sample_000020,16,2,run_1
S10,A,1,tier3,3,sample_000023,2,2,run_1
S10,A,1,tier3,14,sample_000024,28,2,run_1
S10,A,1,tier3,18,sample_000026,17,2,run_11
S10,A,1,tier3,7,sample_000028,1,2,run_11
S10,A,1,tier3,8,sample_000029,3,2,run_11
S10,A,1,tier3,13,sample_000030,20,2,run_11
S10,A,1,tier3,1,sample_000031,16,2,run_11
S10,A,1,tier3,13,sample_000033,23,2,run_11
S10,A,1,tier3,7,sample_000035,16,2,run_11
S10,A,1,tier3,3,sample_000037,15,2,run_11
S10,A,1,tier3,14,sample_000038,12,2,run_11
S10,A,1,tier3,22,sample_000042,10,3,run_11
S10,A,1,tier3,24,sample_000043,10,3,run_11
S10,A,1,tier3,17,sample_000045,18,3,run_11
S10,A,1,tier3,4,sample_000046,5,3,run_11
S10,A,1,tier3,19,sample_000047,2,3,run_11
S10,A,1,tier3,5,sample_000049,14,3,run_11
S10,A,1,tier3,28,sample_000050,14,1,run_12
S10,A,1,tier3,30,sample_000051,5,1,run_12
S10,A,1,tier3,9,sample_000052,17,1,run_12
S10,A,1,tier3,26,sample_000053,20,1,run_12
S10,A,1,tier3,27,sample_000054,24,1,run_12
S10,A,1,tier3,29,sample_000055,24,1,run_12
S10,A,1,tier3,25,sample_000056,20,1,run_12
S10,A,1,tier3,15,sample_000057,2,1,run_12
S10,A,1,tier3,6,sample_000059,21,1,run_12
S10,A,1,tier3,0,sample_000060,2,1,run_12
S10,A,1,tier3,18,sample_000061,10,2,run_12
S10,A,1,tier3,7,sample_000063,2,2,run_12
S10,A,1,tier3,13,sample_000065,10,2,run_12
S10,A,1,tier3,7,sample_000070,20,2,run_12
S10,A,1,tier3,8,sample_000071,7,2,run_12
S10,A,1,tier3,3,sample_000072,5,2,run_12
S10,A,1,tier3,14,sample_000073,20,2,run_12
S10,A,1,tier3,18,sample_000075,17,2,run_13
S10,A,1,tier3,7,sample_000077,2,2,run_13
S10,A,1,tier3,8,sample_000078,3,2,run_13
S10,A,1,tier3,13,sample_000079,9,2,run_13
S10,A,1,tier3,1,sample_000080,16,2,run_13
S10,A,1,tier3,7,sample_000084,16,2,run_13
S10,A,1,tier3,8,sample_000085,3,2,run_13
S10,A,1,tier3,3,sample_000086,2,2,run_13
S10,A,1,tier3,14,sample_000087,28,2,run_13
S10,A,1,tier3,7,sample_000091,18,2,run_14
S10,A,1,tier3,13,sample_000093,17,2,run_14
S10,A,1,tier3,7,sample_000098,20,2,run_14
S10,A,1,tier3,8,sample_000099,7,2,run_14
S10,A,1,tier3,3,sample_000100,15,2,run_14
S10,A,1,tier3,14,sample_000101,20,2,run_14
S10,A,1,tier3,18,sample_000103,17,2,run_15
S10,A,1,tier3,7,sample_000105,18,2,run_15
S10,A,1,tier3,13,sample_000107,17,2,run_15
S10,A,1,tier3,1,sample_000108,16,2,run_15
S10,A,1,tier3,13,sample_000110,25,2,run_15
S10,A,1,tier3,1,sample_000111,16,2,run_15
S10,A,1,tier3,7,sample_000112,17,2,run_15
S10,A,1,tier3,8,sample_000113,6,2,run_15
S10,A,1,tier3,14,sample_000115,28,2,run_15
S10,A,1,tier3,22,sample_000119,20,3,run_15
S10,A,1,tier3,24,sample_000120,10,3,run_15
S10,A,1,tier3,17,sample_000122,10,3,run_15
S10,A,1,tier3,4,sample_000123,5,3,run_15
S10,A,1,tier3,19,sample_000124,2,3,run_15
S10,A,1,tier3,11,sample_000125,12,3,run_15
S10,A,1,tier3,5,sample_000126,15,3,run_15
S10,A,1,tier3,28,sample_000127,17,1,run_16
S10,A,1,tier3,15,sample_000128,10,1,run_16
S10,A,1,tier3,30,sample_000130,6,1,run_16
S10,A,1,tier3,26,sample_000132,28,1,run_16
S10,A,1,tier3,25,sample_000133,28,1,run_16
S10,A,1,tier3,27,sample_000134,24,1,run_16
S10,A,1,tier3,29,sample_000135,24,1,run_16
S10,A,1,tier3,6,sample_000136,20,1,run_16
S10,A,1,tier3,0,sample_000137,10,1,run_16
S10,A,1,tier3,18,sample_000138,14,2,run_16
S10,A,1,tier3,2,sample_000139,10,2,run_16
S10,A,1,tier3,7,sample_000140,1,2,run_16
S10,A,1,tier3,8,sample_000141,3,2,run_16
S10,A,1,tier3,13,sample_000142,17,2,run_16
S10,A,1,tier3,7,sample_000147,1,2,run_16
S10,A,1,tier3,8,sample_000148,15,2,run_16
S10,A,1,tier3,3,sample_000149,19,2,run_16
S10,A,1,tier3,2,sample_000153,10,2,run_17
S10,A,1,tier3,7,sample_000154,2,2,run_17
S10,A,1,tier3,13,sample_000156,17,2,run_17
S10,A,1,tier3,1,sample_000157,16,2,run_17
S10,A,1,tier3,13,sample_000159,26,2,run_17
S10,A,1,tier3,1,sample_000160,15,2,run_17
S10,A,1,tier3,7,sample_000161,18,2,run_17
S10,A,1,tier3,8,sample_000162,1,2,run_17
S10,A,1,tier3,3,sample_000163,15,2,run_17
S10,A,1,tier3,14,sample_000164,28,2,run_17
S10,A,1,tier3,2,sample_000167,1,2,run_19
S10,A,1,tier3,7,sample_000168,3,2,run_19
S10,A,1,tier3,8,sample_000169,15,2,run_19
S10,A,1,tier3,13,sample_000170,9,2,run_19
S10,A,1,tier3,13,sample_000173,14,2,run_19
S10,A,1,tier3,7,sample_000175,15,2,run_19
S10,A,1,tier3,8,sample_000176,15,2,run_19
S10,A,1,tier3,3,sample_000177,10,2,run_19
S10,A,1,tier3,14,sample_000178,20,2,run_19
S10,A,1,tier3,5,sample_000180,14,3,run_19
S10,A,1,tier3,19,sample_000181,10,3,run_19
S10,A,1,tier3,11,sample_000182,12,3,run_19
S10,A,1,tier3,22,sample_000185,24,3,run_19
S10,A,1,tier3,24,sample_000186,10,3,run_19
S10,A,1,tier3,4,sample_000189,5,3,run_19
S10,A,1,tier3,18,sample_000190,17,2,run_2
S10,A,1,tier3,2,sample_000191,16,2,run_2
S10,A,1,tier3,7,sample_000192,16,2,run_2
S10,A,1,tier3,8,sample_000193,7,2,run_2
S10,A,1,tier3,13,sample_000194,9,2,run_2
S10,A,1,tier3,1,sample_000195,16,2,run_2
S10,A,1,tier3,7,sample_000199,1,2,run_2
S10,A,1,tier3,3,sample_000201,15,2,run_2
S10,A,1,tier3,14,sample_000202,28,2,run_2
S10,A,1,tier3,30,sample_000204,5,1,run_20
S10,A,1,tier3,9,sample_000205,10,1,run_20
S10,A,1,tier3,25,sample_000209,10,1,run_20
S10,A,1,tier3,26,sample_000210,21,1,run_20
S10,A,1,tier3,6,sample_000211,21,1,run_20
S10,A,1,tier3,15,sample_000212,2,1,run_20
S10,A,1,tier3,0,sample_000214,4,1,run_20
S10,A,1,tier3,18,sample_000215,20,2,run_20
S10,A,1,tier3,2,sample_000216,1,2,run_20
S10,A,1,tier3,7,sample_000217,18,2,run_20
S10,A,1,tier3,13,sample_000219,17,2,run_20
S10,A,1,tier3,1,sample_000220,19,2,run_20
S10,A,1,tier3,1,sample_000223,18,2,run_20
S10,A,1,tier3,7,sample_000224,18,2,run_20
S10,A,1,tier3,14,sample_000226,28,2,run_20
S10,A,1,tier3,18,sample_000228,17,2,run_21
S10,A,1,tier3,7,sample_000230,1,2,run_21
S10,A,1,tier3,8,sample_000231,1,2,run_21
S10,A,1,tier3,14,sample_000232,9,2,run_21
S10,A,1,tier3,18,sample_000234,17,2,run_22
S10,A,1,tier3,7,sample_000236,1,2,run_22
S10,A,1,tier3,8,sample_000237,1,2,run_22
S10,A,1,tier3,14,sample_000238,28,2,run_22
S10,A,1,tier3,2,sample_000241,18,2,run_23
S10,A,1,tier3,7,sample_000242,18,2,run_23
S10,A,1,tier3,8,sample_000243,7,2,run_23
S10,A,1,tier3,13,sample_000244,18,2,run_23
S10,A,1,tier3,1,sample_000245,2,2,run_23
S10,A,1,tier3,7,sample_000249,19,2,run_23
S10,A,1,tier3,8,sample_000250,7,2,run_23
S10,A,1,tier3,13,sample_000251,17,2,run_23
S10,A,1,tier3,13,sample_000254,9,2,run_23
S10,A,1,tier3,1,sample_000255,18,2,run_23
S10,A,1,tier3,7,sample_000256,2,2,run_23
S10,A,1,tier3,8,sample_000257,7,2,run_23
S10,A,1,tier3,3,sample_000258,10,2,run_23
S10,A,1,tier3,14,sample_000259,28,2,run_23
S10,A,1,tier3,7,sample_000263,16,2,run_24
S10,A,1,tier3,8,sample_000264,3,2,run_24
S10,A,1,tier3,24,sample_000267,10,3,run_24
S10,A,1,tier3,22,sample_000268,24,3,run_24
S10,A,1,tier3,19,sample_000271,10,3,run_24
S10,A,1,tier3,11,sample_000272,12,3,run_24
S10,A,1,tier3,30,sample_000274,5,1,run_25
S10,A,1,tier3,9,sample_000275,17,1,run_25
S10,A,1,tier3,28,sample_000276,9,1,run_25
S10,A,1,tier3,29,sample_000277,23,1,run_25
S10,A,1,tier3,27,sample_000278,23,1,run_25
S10,A,1,tier3,25,sample_000279,20,1,run_25
S10,A,1,tier3,26,sample_000280,24,1,run_25
S10,A,1,tier3,6,sample_000281,20,1,run_25
S10,A,1,tier3,15,sample_000282,2,1,run_25
S10,A,1,tier3,0,sample_000284,30,1,run_25
S10,A,1,tier3,18,sample_000285,17,2,run_25
S10,A,1,tier3,7,sample_000287,15,2,run_25
S10,A,1,tier3,8,sample_000288,3,2,run_25
S10,A,1,tier3,13,sample_000289,17,2,run_25
S10,A,1,tier3,1,sample_000290,5,2,run_25
S10,A,1,tier3,13,sample_000292,14,2,run_25
S10,A,1,tier3,1,sample_000293,15,2,run_25
S10,A,1,tier3,7,sample_000294,25,2,run_25
S10,A,1,tier3,8,sample_000295,16,2,run_25
S10,A,1,tier3,14,sample_000296,10,2,run_25
S10,A,1,tier3,2,sample_000299,10,2,run_26
S10,A,1,tier3,7,sample_000300,16,2,run_26
S10,A,1,tier3,8,sample_000301,3,2,run_26
S10,A,1,tier3,13,sample_000302,18,2,run_26
S10,A,1,tier3,13,sample_000305,14,2,run_26
S10,A,1,tier3,1,sample_000306,2,2,run_26
S10,A,1,tier3,7,sample_000307,18,2,run_26
S10,A,1,tier3,8,sample_000308,3,2,run_26
S10,A,1,tier3,14,sample_000309,10,2,run_26
S10,A,1,tier3,2,sample_000312,1,2,run_27
S10,A,1,tier3,7,sample_000313,16,2,run_27
S10,A,1,tier3,8,sample_000314,7,2,run_27
S10,A,1,tier3,14,sample_000315,12,2,run_27
S10,A,1,tier3,18,sample_000317,17,2,run_28
S10,A,1,tier3,7,sample_000319,1,2,run_28
S10,A,1,tier3,8,sample_000320,1,2,run_28
S10,A,1,tier3,13,sample_000321,17,2,run_28
S10,A,1,tier3,1,sample_000322,2,2,run_28
S10,A,1,tier3,13,sample_000324,14,2,run_28
S10,A,1,tier3,7,sample_000326,16,2,run_28
S10,A,1,tier3,8,sample_000327,7,2,run_28
S10,A,1,tier3,3,sample_000328,10,2,run_28
S10,A,1,tier3,14,sample_000329,28,2,run_28
S10,A,1,tier3,17,sample_000332,10,3,run_28
S10,A,1,tier3,4,sample_000333,5,3,run_28
S10,A,1,tier3,11,sample_000335,5,3,run_28
S10,A,1,tier3,22,sample_000337,20,3,run_28
S10,A,1,tier3,24,sample_000338,29,3,run_28
S10,A,1,tier3,5,sample_000340,20,3,run_28
S10,A,1,tier3,18,sample_000341,12,2,run_5
S10,A,1,tier3,2,sample_000342,1,2,run_5
S10,A,1,tier3,7,sample_000343,15,2,run_5
S10,A,1,tier3,13,sample_000345,10,2,run_5
S10,A,1,tier3,1,sample_000349,16,2,run_5
S10,A,1,tier3,3,sample_000352,15,2,run_5
S10,A,1,tier3,18,sample_000355,17,2,run_6
S10,A,1,tier3,13,sample_000359,10,2,run_6
S10,A,1,tier3,1,sample_000360,15,2,run_6
S10,A,1,tier3,3,sample_000366,19,2,run_6
S10,A,1,tier3,14,sample_000367,20,2,run_6
S10,A,1,tier3,22,sample_000370,23,3,run_6
S10,A,1,tier3,4,sample_000375,20,3,run_6
S10,A,1,tier3,19,sample_000376,16,3,run_6
S10,A,1,tier3,11,sample_000377,5,3,run_6
S10,A,1,tier3,5,sample_000378,28,3,run_6
S10,A,1,tier3,30,sample_000379,20,1,run_7
S10,A,1,tier3,9,sample_000380,10,1,run_7
S10,A,1,tier3,28,sample_000381,20,1,run_7
S10,A,1,tier3,26,sample_000382,20,1,run_7
S10,A,1,tier3,27,sample_000383,23,1,run_7
S10,A,1,tier3,29,sample_000384,10,1,run_7
S10,A,1,tier3,25,sample_000385,14,1,run_7
S10,A,1,tier3,15,sample_000386,2,1,run_7
S10,A,1,tier3,6,sample_000388,20,1,run_7
S10,A,1,tier3,0,sample_000389,20,1,run_7
S10,A,1,tier3,18,sample_000390,17,2,run_7
S10,A,1,tier3,13,sample_000394,17,2,run_7
S10,A,1,tier3,7,sample_000399,16,2,run_7
S10,A,1,tier3,3,sample_000401,5,2,run_7
S10,A,1,tier3,14,sample_000402,28,2,run_7
